id,timestamp,sensor_val_a,sensor_val_b,pressure_psi,temp_c,efficiency,anomaly_detected
3931,2026-04-13 13:38:58,91.08,69.26,121.76,60.22,90.06,0
3932,2026-04-13 04:10:26,12.53,89.46,45.03,83.75,85.81,0
3933,2026-04-13 09:24:45,75.8,50.14,93.18,74.97,83.1,0
3934,2026-04-13 19:15:07,78.13,24.02,67.9,44.91,43.29,1
3935,2026-04-13 14:39:15,65.93,58.08,32.96,21.8,73.51,0
3936,2026-04-13 07:12:13,62.99,81.55,44.59,43.94,86.05,0
3937,2026-04-13 16:50:35,50.73,5.84,119.66,43.24,96.37,0
3938,2026-04-13 17:34:12,8.84,94.99,120.44,16.41,94.12,0
3939,2026-04-13 13:25:26,6.04,24.04,32.09,87.82,94.99,0
3940,2026-04-13 19:45:25,42.93,26.06,48.33,55.17,92.44,0
3941,2026-04-13 17:22:09,98.55,7.37,144.75,81.35,70.8,0
3942,2026-04-13 07:58:04,9.61,60.05,82.68,30.58,71.16,0
3943,2026-04-13 21:39:14,54.78,49.58,46.72,63.85,88.86,0
3944,2026-04-13 16:54:15,62.26,56.52,149.16,16.59,96.21,0
3945,2026-04-13 06:41:44,72.91,62.73,106.07,40.54,76.3,0
3946,2026-04-13 18:52:10,22.98,71.55,144.46,17.03,47.32,1
3947,2026-04-13 10:35:14,10.55,28.65,21.49,60.57,71.78,0
3948,2026-04-13 23:58:23,28.99,35.25,104.46,26.66,94.17,0
3949,2026-04-13 06:18:32,25.83,83.73,130.89,22.57,81.95,0
3950,2026-04-13 04:03:27,99.56,1.98,141.7,94.11,48.47,1
3951,2026-04-13 03:37:09,13.87,99.22,70.8,22.73,75.53,0
3952,2026-04-13 03:03:25,48.26,87.97,116.25,33.11,94.38,0
3953,2026-04-13 23:48:04,99.28,38.14,104.94,81.11,82.15,0
3954,2026-04-13 06:38:19,57.32,89.96,98.96,78.09,80.73,0
3955,2026-04-13 23:19:51,64.05,11.83,120.48,55.23,98.67,0
3956,2026-04-13 01:20:39,5.87,67.18,141.07,39.07,76.01,0
3957,2026-04-13 08:31:53,23.03,42.42,87.93,81.83,82.77,0
3958,2026-04-13 06:36:33,98.46,46.0,149.29,54.31,71.92,0
3959,2026-04-13 14:07:23,47.66,8.71,32.4,64.14,87.58,0
3960,2026-04-13 23:03:10,83.44,68.29,44.21,94.06,94.29,0
3961,2026-04-13 22:43:45,84.16,68.41,92.45,27.44,76.2,0
3962,2026-04-13 07:39:41,50.8,72.98,24.83,50.44,75.75,0
3963,2026-04-13 23:10:28,32.61,35.6,34.33,20.44,96.81,0
3964,2026-04-13 19:49:41,24.8,33.65,63.11,39.75,83.47,0
3965,2026-04-13 07:30:15,13.53,24.7,19.76,77.71,94.81,0
3966,2026-04-13 08:03:52,97.05,17.11,84.49,20.56,91.91,0
3967,2026-04-13 09:22:41,45.15,91.29,120.08,32.33,84.43,0
3968,2026-04-13 00:03:02,96.12,50.04,121.5,77.3,76.68,0
3969,2026-04-13 00:04:35,85.01,53.15,72.47,82.41,74.25,0
3970,2026-04-13 10:40:00,9.68,95.57,102.45,82.47,96.65,0
3971,2026-04-13 12:41:53,88.02,82.08,34.63,43.91,76.73,0
3972,2026-04-13 10:34:56,53.96,34.47,132.89,79.82,78.28,0
3973,2026-04-13 23:16:33,98.2,38.73,26.09,75.36,81.31,0
3974,2026-04-13 20:33:34,65.57,69.31,126.69,27.73,70.01,0
3975,2026-04-13 21:59:57,0.19,32.44,122.87,89.42,84.85,0
3976,2026-04-13 00:27:06,1.63,36.09,22.53,39.23,88.31,0
3977,2026-04-13 21:25:10,56.77,31.35,15.64,60.26,97.54,0
3978,2026-04-13 07:10:07,23.99,14.03,109.16,17.82,77.36,0
3979,2026-04-13 19:20:40,73.66,54.13,29.74,59.16,87.7,0
3980,2026-04-13 03:07:53,48.29,88.06,142.67,18.06,74.48,0
3981,2026-04-13 04:13:19,50.13,39.07,61.56,42.98,70.23,0
3982,2026-04-13 13:35:45,6.85,35.49,20.41,66.58,93.64,0
3983,2026-04-13 18:47:26,97.92,70.39,145.62,86.43,68.94,1
3984,2026-04-13 02:34:37,47.7,55.63,51.58,65.4,77.47,0
3985,2026-04-13 09:13:37,51.99,80.47,140.78,79.25,76.99,0
3986,2026-04-13 16:13:15,27.48,32.91,91.4,88.69,73.44,0
3987,2026-04-13 09:00:19,40.59,17.1,94.93,66.31,84.04,0
3988,2026-04-13 09:47:10,41.71,0.71,139.58,36.26,94.74,0
3989,2026-04-13 15:38:38,81.87,22.28,108.24,84.69,83.95,0
3990,2026-04-13 04:37:16,96.03,17.13,146.1,62.14,98.48,0
3991,2026-04-13 05:02:33,91.9,63.39,47.6,44.36,77.53,0
3992,2026-04-13 07:01:22,36.38,29.99,33.0,46.89,95.78,0
3993,2026-04-13 13:04:22,57.08,82.08,86.59,87.3,94.55,0
3994,2026-04-13 10:09:51,72.96,72.48,110.7,58.03,86.68,0
3995,2026-04-13 05:38:09,38.07,3.33,107.81,49.29,92.06,0
3996,2026-04-13 11:04:26,58.89,93.87,109.19,25.41,82.6,0
3997,2026-04-13 12:43:27,99.33,10.29,11.27,40.47,85.02,0
3998,2026-04-13 03:33:21,70.66,39.17,69.39,81.01,93.71,0
3999,2026-04-13 23:05:06,43.31,73.62,21.59,64.86,92.07,0
4000,2026-04-13 05:59:50,37.19,13.02,76.71,59.54,75.97,0
4001,2026-04-13 12:23:25,42.44,25.53,68.78,51.84,95.48,0
4002,2026-04-13 01:12:53,28.37,27.02,40.9,48.23,75.94,0
4003,2026-04-13 18:20:42,33.43,0.3,45.34,51.14,86.54,0
4004,2026-04-13 06:16:38,89.64,38.14,89.99,38.78,80.98,0
4005,2026-04-13 13:59:00,20.76,51.77,38.28,16.7,92.88,0
4006,2026-04-13 13:57:33,0.1,61.16,26.33,94.56,79.77,0
4007,2026-04-13 21:17:31,50.22,58.1,25.88,69.55,76.98,0
4008,2026-04-13 18:54:12,84.89,74.57,97.06,75.54,78.72,0
4009,2026-04-13 06:47:48,13.43,54.3,101.31,71.79,98.09,0
4010,2026-04-13 16:47:00,1.04,80.58,54.76,33.43,85.68,0
4011,2026-04-13 13:15:04,82.61,12.54,126.47,16.78,76.0,0
4012,2026-04-13 06:08:45,82.41,29.98,48.65,59.12,91.76,0
4013,2026-04-13 10:47:31,59.23,88.65,148.15,29.47,94.0,0
4014,2026-04-13 08:23:35,0.38,9.56,113.21,23.26,71.87,0
4015,2026-04-13 00:50:05,88.89,27.4,27.15,60.24,91.15,0
4016,2026-04-13 07:02:15,41.96,49.11,65.3,90.34,93.6,0
4017,2026-04-13 02:12:02,7.57,50.01,119.29,19.53,84.83,0
4018,2026-04-13 18:04:01,90.76,19.01,15.84,24.77,71.78,0
4019,2026-04-13 16:35:03,8.49,87.75,133.7,89.76,65.28,1
4020,2026-04-13 06:41:46,49.7,93.45,25.61,43.42,93.39,0
4021,2026-04-13 01:47:27,43.82,26.28,75.51,46.99,70.26,0
4022,2026-04-13 07:44:52,79.49,25.07,97.12,92.5,84.32,0
4023,2026-04-13 09:55:40,77.59,79.57,137.88,77.52,85.91,0
4024,2026-04-13 14:51:14,4.53,13.29,115.0,27.8,86.85,0
4025,2026-04-13 10:02:21,24.81,88.48,44.57,50.86,66.36,1
4026,2026-04-13 04:25:35,98.43,23.2,12.03,62.49,95.04,0
4027,2026-04-13 10:25:49,63.11,42.94,102.71,64.4,65.36,1
4028,2026-04-13 21:24:23,15.14,16.55,110.87,91.91,93.04,0
4029,2026-04-13 03:52:13,49.6,73.81,88.38,72.66,92.43,0
4030,2026-04-13 03:39:54,28.76,4.52,88.25,85.27,81.89,0
4031,2026-04-13 03:55:51,22.52,81.93,105.5,15.69,85.25,0
4032,2026-04-13 04:59:46,27.95,22.35,13.89,50.9,83.71,0
4033,2026-04-13 20:21:30,63.52,46.59,137.95,35.45,97.43,0
4034,2026-04-13 07:42:14,72.72,19.83,105.7,24.82,73.01,0
4035,2026-04-13 16:33:43,35.71,15.28,38.99,17.6,72.23,0
4036,2026-04-13 20:57:39,35.26,61.13,84.62,45.97,75.06,0
4037,2026-04-13 14:01:59,95.59,58.49,115.46,72.73,74.62,0
4038,2026-04-13 19:27:08,8.15,69.36,20.97,94.7,90.25,0
4039,2026-04-13 00:47:03,27.71,35.58,27.13,30.05,82.35,0
4040,2026-04-13 12:57:54,90.19,15.81,39.09,90.45,84.35,0
4041,2026-04-13 15:34:32,32.62,9.83,100.04,85.09,73.85,0
4042,2026-04-13 04:07:20,19.26,23.84,93.89,76.66,83.05,0
4043,2026-04-13 12:05:25,71.98,71.46,54.45,28.2,98.91,0
4044,2026-04-13 23:06:01,81.01,57.72,134.53,22.85,76.64,0
4045,2026-04-13 23:46:34,45.74,81.36,69.23,71.13,86.09,0
4046,2026-04-13 19:07:01,9.52,65.91,74.06,57.36,71.74,0
4047,2026-04-13 06:37:23,8.25,94.12,74.06,59.23,75.99,0
4048,2026-04-13 16:08:44,50.68,5.55,139.19,88.44,53.11,1
4049,2026-04-13 04:03:27,97.53,8.94,121.4,48.33,75.17,0
4050,2026-04-13 22:58:50,71.38,81.26,97.78,28.9,84.58,0
4051,2026-04-13 08:52:22,42.73,13.3,78.83,29.69,88.43,0
4052,2026-04-13 09:39:37,22.44,84.74,133.14,83.55,79.97,0
4053,2026-04-13 11:15:36,6.61,39.2,110.14,67.67,81.34,0
4054,2026-04-13 18:22:51,45.84,61.71,125.03,72.99,72.54,0
4055,2026-04-13 23:19:12,90.62,70.24,123.36,68.14,86.69,0
4056,2026-04-13 21:59:23,1.14,65.36,125.74,93.96,87.28,0
4057,2026-04-13 01:38:25,28.85,7.58,48.11,34.03,87.42,0
4058,2026-04-13 11:41:22,49.7,19.51,131.02,53.9,72.31,0
4059,2026-04-13 17:08:20,21.76,82.03,84.94,65.13,78.52,0
4060,2026-04-13 13:28:01,43.12,78.75,142.51,30.99,77.75,0
4061,2026-04-13 12:56:58,98.48,86.61,83.03,59.43,73.78,0
4062,2026-04-13 20:21:48,96.05,0.07,65.68,87.25,96.34,0
4063,2026-04-13 20:07:37,31.68,49.67,47.18,83.59,87.83,0
4064,2026-04-13 06:50:41,91.09,51.63,87.56,78.96,71.68,0
4065,2026-04-13 02:20:09,37.3,1.12,87.11,43.7,81.1,0
4066,2026-04-13 13:47:25,54.18,31.19,89.88,30.08,77.49,0
4067,2026-04-13 09:00:07,56.22,89.99,138.74,74.26,86.46,0
4068,2026-04-13 16:25:10,70.32,7.68,96.84,24.87,90.65,0
4069,2026-04-13 09:32:33,69.31,5.67,10.6,93.63,76.04,0
4070,2026-04-13 21:37:24,40.9,97.64,116.82,70.06,90.8,0
4071,2026-04-13 04:11:22,81.15,40.3,121.74,46.48,76.4,0
4072,2026-04-13 04:01:49,68.3,93.53,101.73,62.8,83.6,0
4073,2026-04-13 01:24:56,20.65,5.41,66.81,65.23,79.41,0
4074,2026-04-13 10:32:19,13.53,75.35,125.36,83.38,81.93,0
4075,2026-04-13 22:45:58,14.56,31.01,64.6,66.37,79.76,0
4076,2026-04-13 07:45:41,56.07,12.37,33.69,53.76,79.16,0
4077,2026-04-13 10:11:41,54.35,26.25,13.6,34.58,93.05,0
4078,2026-04-13 09:27:21,41.63,27.2,134.91,55.54,76.46,0
4079,2026-04-13 20:21:42,91.99,3.22,140.99,65.22,81.28,0
4080,2026-04-13 21:10:21,39.68,56.15,75.0,58.98,87.65,0
4081,2026-04-13 06:14:27,26.26,32.29,35.14,27.82,92.94,0
4082,2026-04-13 04:24:11,80.96,95.47,118.72,39.83,93.63,0
4083,2026-04-13 13:32:02,11.44,31.15,91.78,89.42,89.9,0
4084,2026-04-13 23:42:10,0.63,47.29,87.66,50.54,74.7,0
4085,2026-04-13 22:08:16,29.11,91.66,10.08,38.11,97.27,0
4086,2026-04-13 18:46:45,25.52,50.39,88.06,15.75,85.78,0
4087,2026-04-13 06:12:56,19.58,61.49,28.15,48.94,70.76,0
4088,2026-04-13 23:29:06,66.88,31.59,46.01,89.38,77.42,0
4089,2026-04-13 06:50:37,64.62,86.34,92.29,62.02,76.08,0
4090,2026-04-13 22:04:58,88.47,96.02,35.71,61.4,71.01,0
4091,2026-04-13 09:34:30,86.62,8.87,83.75,66.54,76.04,0
4092,2026-04-13 10:26:38,71.08,12.99,37.36,63.09,74.2,0
4093,2026-04-13 23:58:22,78.86,88.04,134.26,84.24,97.62,0
4094,2026-04-13 07:54:54,83.76,86.84,127.26,22.64,88.16,0
4095,2026-04-13 03:51:01,51.8,19.36,84.5,67.48,97.22,0
4096,2026-04-13 02:52:03,45.71,59.94,43.62,66.93,92.0,0
4097,2026-04-13 02:30:41,14.82,26.83,37.44,16.68,80.65,0
4098,2026-04-13 13:12:00,94.62,28.95,106.36,73.12,88.28,0
4099,2026-04-13 08:10:03,70.03,71.97,23.55,62.92,88.52,0
4100,2026-04-13 00:30:20,77.86,70.65,72.63,41.6,92.7,0
4101,2026-04-13 03:14:02,59.6,56.59,51.86,89.82,97.69,0
4102,2026-04-13 17:51:15,95.67,48.25,127.8,76.26,92.52,0
4103,2026-04-13 14:52:38,21.75,52.88,108.25,82.82,78.65,0
4104,2026-04-13 10:42:34,65.82,46.16,90.5,89.32,70.59,0
4105,2026-04-13 16:49:20,32.26,70.87,130.05,84.89,73.84,0
4106,2026-04-13 04:48:29,39.79,53.3,130.49,34.52,72.45,0
4107,2026-04-13 07:16:09,11.19,24.56,130.79,28.08,75.76,0
4108,2026-04-13 09:05:52,61.37,30.12,34.58,79.72,52.97,1
4109,2026-04-13 08:31:19,13.52,86.27,61.57,60.54,78.13,0
4110,2026-04-13 12:55:31,52.02,43.28,48.45,75.55,82.29,0
4111,2026-04-13 13:31:37,23.03,22.47,73.93,50.41,88.17,0
4112,2026-04-13 18:21:00,16.62,25.72,31.99,65.06,75.33,0
4113,2026-04-13 02:01:57,42.58,1.99,131.38,29.34,95.07,0
4114,2026-04-13 21:25:13,56.2,9.58,43.83,59.04,71.42,0
4115,2026-04-13 22:12:58,41.01,8.17,58.71,17.81,83.44,0
4116,2026-04-13 14:07:05,71.35,33.69,125.82,58.95,40.28,1
4117,2026-04-13 07:47:40,40.44,34.45,126.96,27.62,74.46,0
4118,2026-04-13 05:40:09,18.1,67.63,140.55,67.76,73.32,0
4119,2026-04-13 15:14:10,91.25,24.24,36.55,32.94,95.73,0
4120,2026-04-13 06:02:18,56.63,11.2,19.77,58.68,97.89,0
4121,2026-04-13 07:15:35,51.87,64.16,132.2,65.86,90.26,0
4122,2026-04-13 11:54:28,23.99,80.39,140.37,23.95,75.71,0
4123,2026-04-13 03:50:27,53.25,20.94,102.19,26.52,56.02,1
4124,2026-04-13 21:24:59,64.96,67.82,34.18,91.43,90.92,0
4125,2026-04-13 04:15:56,17.89,6.33,82.82,67.96,91.76,0
4126,2026-04-13 21:11:14,51.84,68.5,67.6,73.78,88.83,0
4127,2026-04-13 19:51:57,41.42,54.31,56.67,86.09,71.87,0
4128,2026-04-13 11:54:46,94.18,85.44,75.13,81.98,86.14,0
4129,2026-04-13 17:10:33,26.74,13.03,131.91,28.89,87.65,0
4130,2026-04-13 22:44:27,77.29,34.87,149.99,15.2,89.97,0
4131,2026-04-13 04:27:19,12.33,54.68,115.43,64.64,87.7,0
4132,2026-04-13 02:51:14,70.98,24.13,146.3,64.38,91.34,0
4133,2026-04-13 21:34:18,81.43,3.23,104.32,70.24,84.99,0
4134,2026-04-13 10:34:57,24.83,36.61,69.71,68.55,73.25,0
4135,2026-04-13 12:26:31,52.77,59.6,14.66,86.02,98.17,0
4136,2026-04-13 22:30:25,31.73,13.62,130.49,86.9,61.08,1
4137,2026-04-13 22:27:08,82.48,52.25,107.26,91.63,86.11,0
4138,2026-04-13 02:07:22,20.36,78.96,114.87,43.62,91.7,0
4139,2026-04-13 11:48:11,67.42,68.44,110.44,51.48,83.55,0
4140,2026-04-13 12:59:57,97.57,51.09,52.52,63.99,81.18,0
4141,2026-04-13 14:02:07,26.87,46.24,119.77,86.54,90.39,0
4142,2026-04-13 05:53:45,44.15,70.16,92.96,40.76,97.86,0
4143,2026-04-13 06:05:29,77.22,31.22,28.6,16.82,91.19,0
4144,2026-04-13 08:36:10,53.96,91.6,29.29,85.52,77.11,0
4145,2026-04-13 21:41:59,71.73,83.37,91.43,16.74,96.49,0
4146,2026-04-13 17:18:08,30.0,19.8,89.97,39.37,76.83,0
4147,2026-04-13 20:09:50,31.67,13.82,133.53,58.0,72.24,0
4148,2026-04-13 09:20:14,38.32,61.16,84.92,31.83,98.72,0
4149,2026-04-13 16:51:51,41.02,92.15,118.46,48.76,76.65,0
4150,2026-04-13 21:35:48,18.4,47.94,114.5,90.95,84.31,0
4151,2026-04-13 14:30:04,84.72,29.54,138.82,53.85,84.5,0
4152,2026-04-13 17:30:11,4.4,73.13,149.92,66.03,80.07,0
4153,2026-04-13 14:14:58,40.97,17.58,69.21,33.45,75.5,0
4154,2026-04-13 20:19:15,78.34,52.8,117.21,49.83,84.35,0
4155,2026-04-13 18:40:34,25.18,53.35,46.87,76.87,77.66,0
4156,2026-04-13 10:10:04,19.06,6.83,18.41,90.14,76.21,0
4157,2026-04-13 00:34:03,73.03,53.51,21.5,19.63,98.79,0
4158,2026-04-13 22:14:40,16.39,24.46,71.97,70.97,79.23,0
4159,2026-04-13 19:14:48,4.53,45.93,82.18,32.65,81.92,0
4160,2026-04-13 21:37:35,32.52,86.87,55.47,26.69,74.61,0
4161,2026-04-13 20:55:54,95.11,38.69,23.1,16.33,80.7,0
4162,2026-04-13 10:37:48,84.59,71.65,28.53,56.31,52.84,1
4163,2026-04-13 07:01:07,88.21,69.78,131.5,39.27,96.89,0
4164,2026-04-13 06:54:34,4.26,68.55,21.97,57.14,85.18,0
4165,2026-04-13 05:02:55,12.51,37.98,50.68,53.46,66.69,1
4166,2026-04-13 15:15:18,1.94,57.55,61.48,72.16,78.15,0
4167,2026-04-13 23:38:43,8.8,52.01,37.44,60.77,47.57,1
4168,2026-04-13 06:06:02,43.04,35.34,145.12,81.4,93.86,0
4169,2026-04-13 14:18:59,93.23,16.37,116.45,90.78,91.69,0
4170,2026-04-13 09:03:11,26.84,6.05,138.7,84.24,48.45,1
4171,2026-04-13 21:37:21,59.34,11.91,40.71,58.21,83.52,0
4172,2026-04-13 10:24:28,44.8,91.27,134.58,82.86,93.02,0
4173,2026-04-13 01:00:06,71.55,40.45,137.19,22.85,71.95,0
4174,2026-04-13 05:20:52,29.41,60.57,107.04,45.24,84.86,0
4175,2026-04-13 16:12:14,20.09,20.7,55.7,42.02,97.21,0
4176,2026-04-13 06:48:51,14.12,55.73,63.43,92.08,88.74,0
4177,2026-04-13 04:35:05,17.75,90.74,54.62,44.58,75.34,0
4178,2026-04-13 18:56:00,15.33,50.18,148.06,37.55,75.48,0
4179,2026-04-13 17:44:20,99.27,25.2,38.72,18.27,77.98,0
4180,2026-04-13 21:07:46,88.64,19.28,32.1,19.39,85.79,0
4181,2026-04-13 04:02:56,40.73,6.45,74.91,70.55,95.51,0
4182,2026-04-13 16:35:54,79.87,57.18,56.5,31.63,94.86,0
4183,2026-04-13 17:47:50,65.72,25.56,42.69,44.72,83.03,0
4184,2026-04-13 02:28:56,17.76,94.77,115.55,30.15,84.45,0
4185,2026-04-13 07:38:07,6.05,68.17,132.45,90.3,47.13,1
4186,2026-04-13 03:58:50,41.52,18.07,61.39,77.87,74.27,0
4187,2026-04-13 15:20:40,18.73,32.88,27.19,77.42,87.42,0
4188,2026-04-13 03:02:41,49.9,71.29,53.44,83.43,92.73,0
4189,2026-04-13 11:31:55,74.61,25.32,26.1,49.17,73.54,0
4190,2026-04-13 05:22:46,36.52,68.78,139.78,21.05,76.66,0
4191,2026-04-13 01:21:25,75.28,34.15,145.83,80.93,82.47,0
4192,2026-04-13 06:29:05,81.08,41.2,138.15,94.02,69.09,1
4193,2026-04-13 15:54:04,94.25,27.49,17.5,80.78,78.37,0
4194,2026-04-13 17:34:32,10.0,86.04,101.94,72.13,78.86,0
4195,2026-04-13 21:28:18,52.77,79.59,106.95,31.92,62.36,1
4196,2026-04-13 11:23:01,8.99,71.34,16.53,66.03,95.12,0
4197,2026-04-13 17:50:24,48.98,96.97,33.28,57.74,58.86,1
4198,2026-04-13 18:14:41,96.06,33.04,49.09,25.27,94.11,0
4199,2026-04-13 14:36:15,77.82,97.75,30.21,33.66,90.98,0
4200,2026-04-13 00:30:39,93.78,28.87,26.6,19.78,95.12,0
4201,2026-04-13 21:04:14,60.9,28.66,17.26,17.81,81.8,0
4202,2026-04-13 10:50:45,59.82,80.58,89.93,75.62,81.34,0
4203,2026-04-13 06:54:58,75.81,21.8,123.11,40.98,71.29,0
4204,2026-04-13 20:53:40,22.36,37.97,117.03,47.24,85.98,0
4205,2026-04-13 21:22:26,89.19,77.31,33.23,18.97,86.9,0
4206,2026-04-13 05:17:28,46.27,71.42,130.58,47.69,98.08,0
4207,2026-04-13 19:30:27,95.04,4.74,97.03,21.2,95.26,0
4208,2026-04-13 01:38:36,51.35,94.2,116.95,21.5,78.31,0
4209,2026-04-13 18:56:12,64.7,84.33,61.83,51.7,83.96,0
4210,2026-04-13 23:14:21,95.35,92.61,41.11,48.49,80.05,0
4211,2026-04-13 09:59:17,28.53,49.49,45.9,53.85,70.96,0
4212,2026-04-13 23:26:09,51.57,28.23,146.59,50.27,87.52,0
4213,2026-04-13 20:35:37,68.63,11.67,50.12,21.53,71.28,0
4214,2026-04-13 11:51:20,21.42,85.69,120.83,73.74,84.76,0
4215,2026-04-13 19:43:50,52.05,95.29,54.61,46.68,75.27,0
4216,2026-04-13 07:14:55,88.18,11.25,27.73,54.37,97.79,0
4217,2026-04-13 22:15:55,24.17,61.44,141.84,24.06,66.95,1
4218,2026-04-13 12:39:27,61.0,46.34,60.74,60.22,83.64,0
4219,2026-04-13 01:23:03,36.11,55.82,57.55,73.41,72.21,0
4220,2026-04-13 16:28:19,70.31,66.01,14.76,80.96,88.8,0
4221,2026-04-13 08:38:56,84.59,89.87,142.59,26.78,73.17,0
4222,2026-04-13 07:32:56,72.62,90.4,137.49,89.89,51.07,1
4223,2026-04-13 15:00:23,25.11,31.87,140.37,41.49,72.9,0
4224,2026-04-13 20:07:13,86.39,33.34,102.14,22.58,92.6,0
4225,2026-04-13 18:47:10,55.86,22.2,29.08,52.26,94.25,0
4226,2026-04-13 20:39:23,46.04,64.07,19.91,47.26,71.93,0
4227,2026-04-13 11:39:59,70.56,38.35,51.92,24.15,73.06,0
4228,2026-04-13 06:59:18,34.99,52.48,114.69,77.83,95.74,0
4229,2026-04-13 18:58:19,60.74,36.68,88.48,31.55,82.43,0
4230,2026-04-13 03:10:44,31.3,47.59,70.65,33.58,87.16,0
4231,2026-04-13 15:45:47,82.15,99.44,46.71,56.02,89.22,0
4232,2026-04-13 17:42:51,80.43,7.34,109.48,81.23,96.07,0
4233,2026-04-13 18:28:52,45.99,61.49,49.43,20.65,70.16,0
4234,2026-04-13 08:16:16,83.78,8.49,110.98,71.13,88.78,0
4235,2026-04-13 02:35:55,34.36,10.8,132.53,40.38,79.2,0
4236,2026-04-13 18:11:50,5.5,34.31,126.14,79.51,80.13,0
4237,2026-04-13 22:37:56,23.35,53.27,135.36,65.37,87.09,0
4238,2026-04-13 12:35:24,9.61,13.2,91.99,34.22,94.54,0
4239,2026-04-13 06:45:37,46.6,9.21,38.98,75.23,95.58,0
4240,2026-04-13 13:50:42,92.21,52.02,40.58,40.05,71.03,0
4241,2026-04-13 19:59:27,46.5,63.7,66.95,44.03,90.21,0
4242,2026-04-13 02:13:58,93.94,78.01,110.88,40.13,83.94,0
4243,2026-04-13 00:50:14,16.52,47.73,104.65,59.27,91.91,0
4244,2026-04-13 03:50:22,66.75,57.09,28.49,83.24,83.74,0
4245,2026-04-13 00:31:52,45.79,62.01,112.77,31.33,95.87,0
4246,2026-04-13 10:13:55,30.92,57.38,101.75,80.21,94.37,0
4247,2026-04-13 01:21:35,45.97,80.12,99.6,61.96,96.26,0
4248,2026-04-13 04:26:20,70.07,20.87,52.22,32.21,83.11,0
4249,2026-04-13 08:07:31,20.66,38.26,57.04,77.27,90.97,0
4250,2026-04-13 18:43:21,5.14,66.08,20.22,22.95,93.51,0
4251,2026-04-13 13:39:45,34.36,43.94,83.78,37.36,72.69,0
4252,2026-04-13 13:29:13,67.8,85.3,72.13,49.79,87.35,0
4253,2026-04-13 21:40:18,95.6,11.82,23.61,82.83,79.37,0
4254,2026-04-13 17:23:33,53.71,59.45,89.43,41.33,97.67,0
4255,2026-04-13 21:54:24,81.64,5.86,107.12,73.66,78.12,0
4256,2026-04-13 21:49:08,42.78,11.37,40.07,41.39,91.15,0
4257,2026-04-13 09:43:35,0.16,9.7,147.91,68.28,98.73,0
4258,2026-04-13 15:39:06,27.74,87.15,116.27,38.32,89.67,0
4259,2026-04-13 17:24:09,2.19,36.63,141.46,90.51,54.05,1
4260,2026-04-13 16:57:03,21.18,50.13,52.49,68.93,82.41,0
4261,2026-04-13 22:22:06,19.25,84.45,146.64,28.07,74.09,0
4262,2026-04-13 03:45:43,46.19,87.26,116.76,70.34,90.22,0
4263,2026-04-13 09:05:39,77.88,54.57,97.55,83.97,94.96,0
4264,2026-04-13 01:57:03,44.11,12.15,63.22,57.55,84.23,0
4265,2026-04-13 11:34:55,99.85,94.71,106.31,45.56,88.36,0
4266,2026-04-13 11:41:44,63.59,93.02,61.99,40.97,79.6,0
4267,2026-04-13 06:35:11,10.86,10.02,20.79,50.12,75.56,0
4268,2026-04-13 02:07:13,91.65,71.13,135.37,88.14,53.09,1
4269,2026-04-13 00:29:54,71.52,44.75,133.38,26.92,96.92,0
4270,2026-04-13 06:40:56,7.39,57.41,19.04,74.28,92.98,0
4271,2026-04-13 18:50:57,1.05,68.82,130.62,68.26,90.44,0
4272,2026-04-13 03:40:19,50.82,65.11,10.68,32.69,95.18,0
4273,2026-04-13 20:01:10,12.99,17.12,142.39,85.13,44.08,1
4274,2026-04-13 03:22:59,64.84,99.18,141.7,87.92,54.14,1
4275,2026-04-13 06:48:00,79.47,7.88,55.0,22.63,70.1,0
4276,2026-04-13 05:57:02,70.09,96.21,104.23,22.15,79.47,0
4277,2026-04-13 09:42:53,23.85,69.87,147.83,77.59,92.61,0
4278,2026-04-13 07:04:34,73.11,34.27,19.43,40.1,83.15,0
4279,2026-04-13 02:10:53,35.44,0.5,131.15,71.84,98.99,0
4280,2026-04-13 21:31:21,62.93,6.95,57.06,67.14,76.31,0
4281,2026-04-13 12:11:47,0.63,52.41,52.72,21.38,85.66,0
4282,2026-04-13 02:50:00,91.39,55.85,72.28,24.6,73.84,0
4283,2026-04-13 03:43:37,40.32,42.0,82.65,72.92,85.71,0
4284,2026-04-13 18:51:43,81.74,46.19,85.75,35.81,93.52,0
4285,2026-04-13 22:17:50,22.27,84.99,145.55,17.24,77.01,0
4286,2026-04-13 10:40:01,88.18,26.92,148.49,65.2,84.52,0
4287,2026-04-13 06:17:41,16.7,25.83,66.17,71.86,86.54,0
4288,2026-04-13 16:07:37,91.51,64.3,45.2,53.49,94.89,0
4289,2026-04-13 02:30:50,4.28,17.86,94.87,58.42,95.87,0
4290,2026-04-13 05:42:28,44.92,58.17,70.92,90.51,87.2,0
4291,2026-04-13 16:57:15,99.64,69.13,92.68,21.73,97.32,0
4292,2026-04-13 20:14:42,29.54,79.93,105.28,50.22,90.41,0
4293,2026-04-13 15:28:25,52.02,85.75,28.61,81.04,86.97,0
4294,2026-04-13 16:00:11,25.54,82.22,10.17,64.11,98.71,0
4295,2026-04-13 00:02:20,95.88,39.46,47.85,29.98,90.67,0
4296,2026-04-13 17:59:38,46.02,79.25,115.26,39.05,72.87,0
4297,2026-04-13 16:53:13,76.4,38.88,140.55,56.27,96.86,0
